TIME,SUPPLY_VOLT_SET,SUPPLY_VOLT_MEASURE,CONV_VOLT_MEASURE,LOAD_VOLT_MEASURE,SUPPLY_CURRENT_SET,SUPPLY_CURRENT_MEASURE,CONV_CURRENT_MEASURE,LOAD_CURRENT_MEASURE,SUPPLY_POWER_SET,SUPPLY_POWER_MEASURE,CONV_POWER_MEASURE,LOAD_POWER_MEASURE,TEMP_AMB,TEMP_MEASURE,TEMP_SENSE,PAD
408.02,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.25,
410.07,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.25,
412.13,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
414.33,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
416.40,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
418.53,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.25,
420.57,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,79.70,
422.16,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.25,
424.33,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
426.49,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
428.60,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
430.72,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
432.76,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
434.98,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
437.18,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
439.29,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.25,
441.38,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
443.60,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
445.88,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
448.09,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
450.18,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
452.41,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
454.63,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.25,
456.78,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
459.06,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
461.36,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
463.69,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,79.70,
466.02,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
468.32,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,79.25,
470.55,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
472.95,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
475.12,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
477.49,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
479.84,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
482.20,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
484.56,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
486.79,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
489.03,10.00,10.00,5.14,4.98,1.00,0.54,1.01,1.00,,5.43,5.17,4.97,-99.00,-99.00,79.70,
491.47,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
493.92,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
496.28,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
498.69,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
501.12,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
503.07,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,79.70,
505.51,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
507.30,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,79.70,
509.58,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
512.08,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
514.63,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
516.95,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
519.47,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
521.96,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
524.56,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
526.86,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
529.35,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
531.91,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,80.15,
533.74,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
536.22,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
538.81,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
540.98,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
543.84,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
546.56,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
548.91,10.00,10.00,5.14,4.98,1.00,0.54,0.99,1.00,,5.43,5.16,4.97,-99.00,-99.00,79.70,
551.31,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
553.90,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,79.70,
556.64,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
559.03,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
561.62,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
564.19,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
566.77,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
569.62,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
572.58,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
575.12,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
577.80,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,79.70,
580.57,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,79.70,
583.14,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
585.89,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
588.51,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
591.00,10.00,10.00,5.14,4.98,1.00,0.54,0.99,1.00,,5.43,5.11,4.97,-99.00,-99.00,80.15,
594.04,10.00,10.00,5.15,4.98,1.00,0.54,1.01,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
596.66,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
599.29,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
602.12,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
604.68,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
606.87,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
609.43,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
611.80,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
614.45,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
617.33,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
619.89,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
622.40,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
625.22,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.17,4.97,-99.00,-99.00,79.70,
627.73,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
630.48,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
633.23,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
635.80,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
638.50,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
641.31,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
644.19,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
646.87,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
649.44,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
652.11,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
655.04,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
657.56,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
660.20,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.17,4.97,-99.00,-99.00,80.15,
663.04,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
666.05,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
668.86,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
671.40,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
674.29,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
677.18,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,80.15,
679.72,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
682.63,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
685.48,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
687.48,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,80.15,
690.42,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,80.15,
693.34,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.60,
696.26,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
699.08,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
702.03,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
705.17,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
707.75,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
710.34,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
713.07,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,80.15,
716.02,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
718.96,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.18,4.97,-99.00,-99.00,80.15,
721.69,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,80.15,
724.69,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
727.31,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
730.08,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
732.94,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
735.98,10.00,10.00,5.14,4.98,1.00,0.54,0.99,1.00,,5.43,5.11,4.97,-99.00,-99.00,80.15,
738.59,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
741.72,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
744.19,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
747.16,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
750.17,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
753.04,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
756.26,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
759.34,10.00,10.00,5.14,4.98,1.00,0.54,0.99,1.00,,5.43,5.12,4.97,-99.00,-99.00,80.15,
761.88,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
764.88,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.60,
767.54,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
770.17,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
772.93,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
775.98,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,80.15,
779.11,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
782.07,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
785.18,10.00,10.00,5.14,4.98,1.00,0.54,0.99,1.00,,5.43,5.12,4.97,-99.00,-99.00,80.15,
788.30,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
791.50,10.00,10.00,5.15,4.98,1.00,0.54,0.99,1.00,,5.43,5.12,4.97,-99.00,-99.00,80.15,
794.72,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
797.90,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
800.90,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
804.22,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
807.45,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
810.47,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
813.73,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,79.70,
816.80,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
819.85,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
822.86,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
825.96,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
829.44,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
832.57,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
835.50,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
838.70,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
842.01,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
845.14,10.00,10.00,5.15,4.98,1.00,0.54,0.99,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
848.27,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.17,4.97,-99.00,-99.00,80.15,
851.59,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
854.92,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
858.40,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
861.77,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
864.99,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
868.20,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
871.14,10.00,10.00,5.14,4.98,1.00,0.54,0.99,1.00,,5.43,5.11,4.97,-99.00,-99.00,80.15,
874.53,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
877.92,10.00,10.00,5.14,4.98,1.00,0.54,1.01,1.00,,5.43,5.17,4.97,-99.00,-99.00,80.15,
881.13,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
884.56,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
888.01,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
891.47,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
894.77,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
897.99,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
901.49,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,80.15,
904.73,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
908.23,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.17,4.97,-99.00,-99.00,80.15,
912.19,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
915.57,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.18,4.97,-99.00,-99.00,80.15,
918.68,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
922.04,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
924.78,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
927.93,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
931.25,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
934.37,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
937.90,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
941.46,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
944.23,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
947.78,10.00,10.00,5.14,4.98,1.00,0.54,0.99,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
951.41,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
955.03,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
958.62,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,79.70,
962.20,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
965.80,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
969.40,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
973.01,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.16,4.97,-99.00,-99.00,80.15,
976.62,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
980.23,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,80.15,
983.86,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
987.55,10.00,10.00,5.15,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
991.18,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.15,4.97,-99.00,-99.00,80.15,
994.85,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
998.50,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.12,4.97,-99.00,-99.00,80.15,
1002.17,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
1005.38,10.00,10.00,5.14,4.98,1.00,0.54,1.00,1.00,,5.43,5.13,4.97,-99.00,-99.00,80.15,
